index,time,dTLB-load-misses,L1-icache-load-misses,instructions:u,cache-misses:u,branch-misses:u,iTLB-load-misses,L1-dcache-load-misses,LLC-load-misses,dTLB-store-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,cpi
1764,353.484859376,41332,10125,435218442,3194512,4917,506,47508621,2973358,4012,316920952,5027,216025,0.728188241618677
1765,353.685111605,50213,218610,436772817,2030712,7040,1470,40310108,1459459,27763,317423950,8922,304333,0.726748409345264
1766,353.885358251,16643,448056,478332818,1274817,1408,594,40992858,943143,6238,317341671,1379,314502,0.663432779558939
1767,354.085602961,16215,416616,480278155,1264135,1336,387,41200158,951898,5970,317402538,1345,317043,0.660872318875298
1768,354.285844994,16583,1115612,457463911,1194172,1484,1619,39529466,946332,5963,317230729,1373,316066,0.693455202414863
1769,354.486106754,16509,449011,480501557,1262291,1594,1275,41053092,952371,5928,317422316,1631,317779,0.660606217348844
1770,354.686362076,49739,213594,452991460,2615587,2667,1492,50024750,2397047,2365,317123747,4345,160458,0.700065619338607
1771,354.886622797,70414,36166,432789960,3863668,3802,2068,58855797,3866751,21,316809895,3855,7115,0.732017662794211
1772,355.086892164,70649,36635,434165149,3874456,3844,2193,58841918,3846636,28,316796935,3902,776,0.729669195534624
1773,355.287147539,135939,27341,462938380,3088538,6677,1631,45941557,2813622,71,316663631,3078,2524,0.684029764393265
1774,355.487407076,57534,8804,329474602,1870388,26554,2289,43405949,1605419,36118,316799450,39310,168845,0.961529198538952
1775,355.68768068,131867,13312,442322010,3108126,9448,4022,46286932,3038561,20506,316878889,12715,404510,0.716398645864355
1776,355.887933884,22611,41810,515892181,1450491,3728,2284,38832996,1289106,2937,317480069,3765,161950,0.615400040342926
1777,356.088183846,22256,33000,497512444,1594924,3424,2124,37610119,1419495,3112,317554822,3450,168740,0.638285184279732
1778,356.288446312,22331,34647,517076425,1456612,1926,447,38925530,1292634,3151,317329739,1868,163106,0.61369987811763
1779,356.488690632,33610,20411,352661812,950958,26612,612,34832163,761121,49406,316772611,50992,211161,0.898233378895019
1780,356.688952844,21078,330989,507026781,1751793,40648,1252,27408913,901023,108663,315985932,13605,332469,0.623213494515588
1781,356.889219716,16745,391316,480774480,1234212,1366,324,41282610,914762,6196,317659403,1352,318548,0.66072434418732
1782,357.089461485,16282,432516,471646041,1209561,1420,281,41187205,909605,6076,313937579,1444,318791,0.66562114744858
1783,357.289711932,17632,390822,472289927,1393032,1345,450,40580388,1034369,6369,317323283,1329,387897,0.671882385922662
1784,357.489955044,16905,392893,482392241,1210337,1344,337,41345512,891591,6204,317536082,1342,317161,0.658252880149455
1785,357.690237017,32509,238898,462278264,2564190,3817,831,49630100,2261228,4036,317331043,3808,195591,0.686450278354424
1786,357.89051642,70148,45977,433072830,3896833,3845,2341,58745529,3858826,27,316621608,3929,5098,0.731104761293845
1787,358.09077403,70024,43477,431404045,3888864,3837,2346,58926043,3870146,33,316647887,3824,1601,0.733993783020741
1788,358.290997203,115096,70866,475608170,3648175,3527,1814,55744191,3359571,175,316370913,3135,4792,0.665192343100414
1789,358.491225129,62674,10701,345289404,1773272,23244,1614,39550173,1045139,39983,316555174,40090,126837,0.916782184257238
1790,358.691458925,44721,17637,391770014,3341765,5729,1865,44238031,3142008,3726,316287023,5926,192440,0.80732830920541
1791,358.891747192,59814,894206,366431669,1155833,6451,1080,37355956,1066115,31920,316860679,9333,276103,0.864719689389074
1792,359.091985256,12579,2565716,371208966,1015276,1419,235,33504622,737771,4720,316939769,1220,239300,0.853804185861179
1793,359.29221588,15072,2796917,397317047,1048718,1818,1552,34621117,850928,5511,316892587,1965,282354,0.797581149343436
1794,359.492434393,16710,378916,470481672,1416203,1511,1235,40716088,979420,6347,317432218,1339,373194,0.674696246190861
1795,359.692645586,16412,512440,480899478,1221647,1373,478,40885368,931718,6054,317121709,1508,316712,0.659434504522377
1796,359.892876861,14277,1707189,391703683,1277914,2717,343,36992148,1103948,5405,317090003,1182,258867,0.809514989931815
1797,360.093098991,48121,357969,274899519,2666729,3388,673,46486187,3073263,111,316038202,3315,1064,1.14964989080246
1798,360.293368076,66177,44602,427357396,3862525,3971,2076,58753993,3788998,52,316532996,3990,4870,0.740675132717254
1799,360.493669254,69400,43709,426954417,3894130,3899,2090,58882655,3866467,52,316681990,3916,2068,0.741723184936625
1800,360.693961132,149353,26272,420176278,2500449,11360,2078,43025470,2436390,20623,316775152,26726,4772,0.753910129119664
1801,360.894277447,44285,11411,380876320,2305833,8062,569,45318666,1819139,20807,316898257,10159,175788,0.832024046546133
1802,361.09454657,37682,104160,464704925,2983480,8080,1490,41555315,2230567,49109,317080418,4512,209144,0.682326355805246
1803,361.29476007,16275,381443,483225365,1199896,1856,698,41411432,889548,6073,317551345,1736,315331,0.657149578644325
1804,361.49498477,16520,685570,446218661,1180506,2403,1574,40950316,907033,5845,317154785,2372,316584,0.710760917728629
1805,361.695308835,16719,370642,473949834,1437252,2438,1471,40087077,1103404,6510,317649004,2426,416493,0.670216510720415
1806,361.895516605,16909,416118,482328355,1202488,2481,1548,41291671,893294,5924,317405261,2489,315180,0.658068839846664
1807,362.095747432,16573,338712,473459944,1786804,3981,1586,43904436,1146705,6122,317262717,4157,312270,0.670094104095953
1808,362.295997037,69465,40960,436083492,3916250,3827,2190,58932147,3881582,28,316684686,3884,2824,0.726201958591911
1809,362.496239005,70412,41497,435149168,3889880,3837,2242,59244306,3884628,28,316600596,3848,3729,0.727567968140985
1810,362.696492851,70012,36169,435084164,3918828,3861,2132,59114858,3898499,24,316781625,3838,1154,0.728092748969829
1811,362.896756305,126936,19350,390736622,1730383,28418,669,39865478,1155002,21012,316509864,19023,73140,0.810033782807284
1812,363.097004696,40690,13174,442867693,3070197,6700,441,48641832,2879762,4180,316926481,5203,224532,0.715623392740911
1813,363.297252079,107673,31787,505037391,2004261,4087,1057,41345532,2254597,13504,317170033,7091,356101,0.628012972211794
1814,363.497515204,24188,34464,516751702,1462072,3554,481,38977804,1332908,2988,317485927,3564,161361,0.61438777225353
1815,363.697770727,22441,33435,500006826,1542007,2388,537,38087599,1352830,3143,317475814,2256,163015,0.634942959758713
1816,363.898023382,45559,46486,517125557,1449660,11223,820,39032233,1272504,34726,317277494,40986,172422,0.613540540987031
1817,364.098293903,23229,24849,368735434,1277482,49426,1517,22331764,410203,102524,316148408,24863,391749,0.857385482513731
1818,364.298525242,16806,1318856,464744945,1269212,2525,1699,37685538,964055,6060,317233945,2486,323757,0.682597946277823
1819,364.498773011,16356,401071,481014181,1272535,2478,1456,41069371,954433,6134,317640134,2468,317291,0.660355030156585
1820,364.69903554,16554,507311,449694132,1245668,2405,1543,40808129,973014,5870,317210772,2365,313084,0.70539228650642
1821,364.899249377,16779,398688,479232801,1275731,2462,1561,41167090,946899,6124,317356083,2478,315819,0.662216948292736
1822,365.099469471,16694,439181,478317471,1282981,2484,1598,40968655,961549,6155,317361679,2489,317488,0.663495896013382
1823,365.299775766,70051,76526,436845030,3574996,4918,2168,58129356,3840577,46,316875144,3828,2916,0.725371979166159
1824,365.500082659,71477,43807,429916961,3848634,3859,2375,58463175,3821372,31,316897451,3855,2137,0.737113163116167
1825,365.700307472,69916,46386,428717346,3837732,3924,2370,58271916,3818491,59,316747535,3941,4489,0.73882603061272
1826,365.900565978,81475,21661,450455072,1852952,31445,1324,39317861,1749915,11886,316590148,17014,66114,0.702822917709316
1827,366.100856411,39534,22417,353172152,2587444,9268,1662,43074887,3099451,10903,314956246,8404,189322,0.891792414029292
1828,366.301088799,40089,103290,390484850,2938863,5998,1333,37844318,2876100,195591,316666416,4363,389142,0.810956983350314
1829,366.501414252,16224,504416,470523837,1254295,1326,381,41002297,977473,5955,317566925,1318,314838,0.674922076264544
1830,366.701662092,15128,2092844,424794403,1150833,1997,885,36277017,905000,5606,317345859,1914,286148,0.74705753361821
1831,366.901885972,16647,390310,479497992,1279408,1912,1540,40975319,978563,5991,317539315,2052,314439,0.662232835794649
1832,367.10218444,13396,2941320,390594718,1056952,1299,739,31643481,759938,5040,317229122,1151,239087,0.812169513260033
1833,367.302406434,11092,4630611,302737790,871216,921,105,26230154,669424,3891,316811520,967,201108,1.04648818371833
1834,367.502711864,43328,1414495,427977906,1906805,2040,1571,42222684,1918392,3175,316953638,2398,166757,0.740584113236911
1835,367.70299402,70136,45339,429369915,3855227,3872,2112,58541843,3815216,37,316604113,3880,4631,0.7373691121326
1836,367.903243651,70776,47416,427963299,3847778,3882,2340,57918974,3814134,40,316859969,3889,3002,0.740390518860824
1837,368.103511394,76123,39680,444479170,3488201,3778,2356,51055439,3453949,28,316645309,3934,2837,0.712396283947344
1838,368.303821545,117154,8417,345635355,1493579,16542,1060,39661369,1143154,36612,316273118,33700,112555,0.915048514061879
1839,368.50409082,38562,13985,432321017,3184431,4969,369,49163058,3057428,3960,316759021,4982,215881,0.732694013347031
1840,368.704320843,35522,288599,433307844,1795576,4250,963,36011387,1756797,205259,317279032,2864,477414,0.732225452166059
1841,368.904538291,16668,453281,478104120,1273355,2476,1601,40813226,960156,6209,317415219,2490,316207,0.663903960919642
1842,369.104797734,16759,414936,479113807,1280853,2462,1436,41071356,974820,5835,317648326,2459,315872,0.662991384007433
1843,369.305032206,16514,667746,479727128,1263578,2485,1488,40151960,929349,6228,317581395,2465,310734,0.662004244629668
1844,369.505270111,16631,401462,480829390,1274291,2442,1219,41118052,963673,5909,317556952,2450,316841,0.660435819033441
1845,369.705535228,53645,158595,455510791,2882606,4547,1542,54023299,3120953,2219,317237532,3278,80781,0.6964435053307
1846,369.905800689,69412,38063,431949232,3854592,3905,2124,58830028,3841956,46,316803926,3977,2105,0.733428612740305
1847,370.106052558,69707,39780,429749316,3849363,3871,2024,58452682,3845785,21,316602977,3955,3698,0.736715487872935
1848,370.3063435,132040,28013,479236555,2613907,13509,2043,44641371,3201193,84,316487490,12972,33317,0.660399309480889
1849,370.506609977,41927,11685,331829683,1944724,10081,726,45705713,1889825,23196,316656627,10056,178030,0.954274566811433
1850,370.706855117,37081,16859,441921204,3419511,11001,591,43393009,2488778,10470,316786364,9186,204642,0.716839022732206
1851,370.907125729,22356,43518,500541986,1550056,3432,2212,38087722,1322796,2997,317142694,3470,163139,0.633598584874756
1852,371.107377156,22644,35279,515797332,1450274,3512,2324,38962265,1271224,2985,317531166,3499,163688,0.615612269200338
1853,371.307635632,22570,45017,499718847,1530128,3436,2237,38453100,1275781,2985,317382666,3426,164668,0.635122465172902
1854,371.507904062,10394,18148,274184511,1071087,10314,1437,30437109,1068501,34422,317233835,8979,222199,1.15700859192589
1855,371.708160066,15975,246146,514918623,1637974,39523,1848,35680269,1065561,226671,317067962,55198,830362,0.615763244593311
1856,371.908408102,16443,412248,474420368,1266686,2515,1573,41107664,951067,6246,317308505,2506,315666,0.66883406869243
1857,372.110335308,16475,391391,484979442,1257557,2520,1548,41649526,938740,5976,319891630,2475,320432,0.659598329943231
1858,372.310589699,16562,473985,473353568,1270584,2545,1544,40893126,957846,5800,316256290,2524,314712,0.668118529952646
1859,372.510827159,16163,431731,479643895,1259807,2504,1479,41008870,949058,6121,317288169,2512,315142,0.661507781726274
1860,372.711125074,42346,240439,456955899,2501464,3137,2036,48421535,1992891,3032,317167082,3163,195068,0.69408685322607
1861,372.911339446,70397,40525,431774944,3863758,3853,2395,58645692,3852178,30,316678155,3884,4708,0.7334333763471
1862,373.111537746,69317,40626,432495413,3862975,3878,2396,58614632,3822952,27,316560862,3866,2804,0.731940391700755
1863,373.311785407,111925,47257,437026444,3495441,6355,2191,50197398,3297458,84,316514565,9057,6654,0.724245796439723
1864,373.512075415,49337,8318,336777631,1442376,18087,3066,37178276,1288630,23776,316864605,13582,189310,0.940871886470393
1865,373.712297075,40646,21674,373656766,3073651,4768,2055,43355212,3024681,3259,316328236,4874,182989,0.846574355888955
1866,373.912574347,35722,347249,446327668,1755929,8412,1938,37066406,1364156,22064,317092828,9355,277892,0.710448512907338
1867,374.112843767,16647,420440,479664359,1275869,2488,1568,41085130,949571,6152,317362581,2468,315407,0.661634693187617
1868,374.313111186,15241,1453455,458773991,1191352,2496,1418,37208892,876368,5689,316889442,2435,286639,0.690731053234445
1869,374.513410289,16576,383870,478383233,1274465,2489,1536,41127405,941659,6070,317318536,2471,315416,0.663314502078295
1870,374.71368053,16941,636533,477437667,1268439,2225,1589,40465712,928593,6174,317360481,2221,312009,0.664716051823368
1871,374.91395875,38813,415429,396748841,2380913,4295,1370,44365382,2113525,3070,316933895,4418,160749,0.79882752574947
1872,375.114261859,49850,413289,304615980,2662232,3447,543,42755407,2691747,68,316412258,3492,2578,1.03872507936058
1873,375.314541252,50421,351619,320566829,2833061,3476,637,44082934,2746584,61,316142656,3541,1950,0.986198905813801
1874,375.514826647,67026,105581,393885789,3630118,3784,2204,57407265,3843862,38,316629973,3776,3445,0.803862393217746
1875,375.715124088,108028,406147,303398755,1948185,3402,194,33079882,1841242,183,315871531,3224,1013,1.0411101752873
1876,375.915409468,59950,9754,288961383,1417830,16513,1489,37664789,942558,40820,316568971,29260,145087,1.09554075258561
1877,376.115685206,42198,14344,434928579,3279247,6106,1248,49231789,3039959,4033,316745834,6264,216162,0.728270914567792
1878,376.315964187,142836,364980,396460771,1280140,4099,1466,38388963,1220107,85165,316998336,6556,400937,0.799570497732801
1879,376.516241613,15517,409722,468082245,1260592,2520,1529,41098495,920778,5717,317121909,2376,304113,0.67749185615874
1880,376.716517903,16447,376747,481328707,1241880,2649,1488,41264656,938491,6048,317616662,2590,317380,0.659874753740794
1881,376.91680464,16433,850825,480917161,1241905,2511,1480,39409642,931365,5884,317523464,2530,304465,0.660245650913672
1882,377.117086256,16594,778496,462169064,1237644,2404,1480,40141405,937185,6039,317693727,2462,315920,0.687397214020365
1883,377.317357285,55927,167523,446107678,3075972,3468,2149,52118658,2595021,1536,316935976,3524,126090,0.710447256637443
1884,377.517677222,69388,37846,433234825,3880169,3860,2060,58868227,3865596,18,316737138,3862,5734,0.731098055194432
1885,377.717976347,70075,35006,430809352,3793321,3765,2033,57728599,3842607,30,316976182,3814,2141,0.735769036880147
1886,377.918256215,143241,25906,445424890,2902066,8908,1709,43490864,2398554,16606,316451469,25389,2303,0.710448553963834
1887,378.118545562,43384,10459,349660076,2032523,10316,425,44436411,1720613,22170,316798592,10582,180788,0.906018770069706
1888,378.318818722,47338,18013,454351772,2890081,7199,1129,42584235,3219599,3939,316838292,4608,354252,0.697341380678053
1889,378.519092046,22800,55014,506425469,1430108,1854,439,38870016,1285438,2947,317416401,1820,162814,0.626778115300516
1890,378.719381417,22812,27276,492787075,1605744,1747,421,37195780,1380058,3076,317589927,1771,162068,0.644476982274748
1891,378.919651938,22706,36355,516626548,1450764,1847,498,38947385,1286877,3095,317393163,1853,162840,0.614357051972482
1892,379.11991377,42520,18801,316644725,896606,20518,919,34579978,650412,64058,316193334,50597,204124,0.998574455961646
1893,379.320183857,28155,1328804,536566465,1538988,36511,1686,25955509,796674,66004,316891176,8524,570234,0.5905907220646
1894,379.520472105,16509,422684,481225917,1234188,1437,441,41119338,928203,6050,317230709,1361,317065,0.659213682790904
1895,379.720742125,16008,521186,450277664,1227157,1857,754,41100670,925832,5645,317235163,1908,314347,0.704532310534506
