index,time,cache-misses:u,dTLB-store-misses,branch-misses:u,iTLB-load-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,branch-load-misses,cpu-cycles:u,instructions:u,dTLB-load-misses,LLC-store-misses,cpi
233,46.85160626,4071443,10761,738883,32320,3947756,397460,14052622,746607,440885491,331915357,1037112,11202,1.32830699665397
234,47.051812038,4285151,11548,730993,38190,4341429,370130,13060637,698156,438492402,323294050,1027620,13383,1.35632685476272
235,47.252024267,4369495,8945,786796,35770,4579000,344509,12909692,735119,423551187,328552106,960381,10624,1.2891446417939
236,47.452230999,4378887,9487,747758,37639,4332746,319346,12742680,685510,428402334,318538589,988922,10546,1.34489932709534
237,47.652442422,4442990,9072,748647,31979,4411048,309203,12899881,728254,426037082,321429125,968374,9674,1.32544641684228
238,47.852660616,4578644,9143,709434,33428,4505424,339487,12333368,688331,430449791,314341781,968792,9721,1.36936868408212
239,48.052875443,4609724,8239,741452,32269,4588724,281148,12384494,726128,417495185,313809124,946185,9077,1.33041123750118
240,48.253096863,4655220,8184,699026,31353,4627094,327846,12123089,711780,411340154,303867296,923384,8458,1.35368353032634
241,48.453315061,4659472,8249,725070,30748,4679194,287546,12242432,722025,424044313,311641906,921030,8370,1.36067808865217
242,48.65353504,4721998,7901,670473,29580,4716844,258990,12019686,664140,416941756,295873877,934273,8239,1.40918745591048
243,48.853741516,4731387,7224,736796,31383,4678912,253700,11904335,725438,424265265,306847049,933043,9726,1.38266040485858
244,49.053983504,4890591,6682,679120,26675,4832246,259464,11696331,736864,419805238,298237309,900110,8833,1.40762146562957
245,49.25420191,4861171,7214,678200,28529,4963362,276474,12115613,660858,407970857,292807853,894508,9931,1.39330572189264
246,49.454413078,4893611,7308,650588,25136,4956868,266517,11331866,680893,413085690,289321941,891867,8780,1.42777173612284
247,49.654668555,4881023,7173,635126,28083,4977547,238180,11809056,675486,405457408,286948835,897571,9505,1.4129954840207
248,49.854895958,5016185,6085,686860,22451,5018603,223354,12244606,707803,415433974,292440551,852910,6729,1.42057581474055
249,50.055120637,5043684,7171,674187,26681,4964479,235358,11756714,669115,419928793,293634373,899864,8663,1.43010775172428
250,50.255350904,5139870,6726,687682,23705,4972109,221908,11799788,716319,430096438,289909064,867408,6858,1.48355636786851
251,50.455579162,5087355,6422,624484,23708,5040886,238093,11581518,662382,405820247,275064250,871423,6720,1.47536529010949
252,50.655823183,5117673,6855,621152,24039,5138444,232876,11597038,666162,420059465,283470176,861006,6221,1.48184712383993
253,50.856073915,4944006,6768,706780,23648,5016449,247091,11829004,687110,409752609,300508486,855641,7217,1.36353090874113
254,51.056294312,5060909,7200,593026,25754,5002653,250596,10897401,587992,408487864,270741337,884342,7589,1.50877538142615
255,51.256538081,5067321,6176,638746,24029,5099705,220913,11307184,664980,413846750,281623338,859763,7501,1.4695044556286
256,51.456787942,5168744,6342,646856,24720,4978152,239124,10974856,659558,409182118,283194237,855452,7105,1.4448815143085
257,51.657019226,5098277,6000,631003,23906,5160834,224191,11419204,667473,402683883,281689301,856039,8096,1.42953204672832
258,51.857257785,5081820,5662,587119,23471,5216010,230264,11108411,603024,397776105,266287084,856493,7286,1.4937867020242
259,52.057526829,5122981,5922,696012,25492,5143524,205468,11623173,676230,412810634,294371528,847901,7363,1.40234565755965
260,52.257759306,5225553,6561,663907,24421,5210909,200252,11513500,610810,404321164,277141787,850444,6704,1.45889643123359
261,52.457990768,5203130,6417,643273,23853,5343264,195364,11707079,618175,404127954,281436836,864126,6504,1.43594548511766
262,52.658268018,5352241,6383,665704,22300,5227698,171152,11200952,592991,401289491,271348306,866890,5786,1.47887229117251
263,52.858507724,5202900,5838,651093,21106,5204515,210660,11434765,640317,407580943,278983263,872745,7485,1.46095123634711
264,53.058745753,5457910,5175,636695,21078,5265404,203841,10682272,676702,422448628,282244993,797060,5698,1.49674445420543
265,53.258996934,5340074,5392,718086,22293,5249905,179335,11497818,683612,405458067,285535685,812624,6665,1.41999087434553
266,53.459242185,5238940,5078,576578,25622,5198282,209187,10685800,617392,400800812,264859014,869449,8910,1.51326098344533
267,53.6594866,5316743,6124,628031,25263,5253459,194966,10998977,651869,418150637,280292661,812627,7143,1.49183583868434
268,53.85972003,5378873,6345,599240,22747,5360658,185603,10943998,545764,389950553,256974059,906222,6059,1.51747049689556
269,54.059953735,5337093,5602,667801,24604,5308930,188389,10659507,688780,405092034,280489211,868802,7572,1.44423392456261
270,54.260189484,5391663,5553,636101,22611,5424953,199680,10872817,627808,429011551,278199925,856046,7265,1.54209801098976
271,54.460443052,5336059,5530,600947,21249,5342625,212092,11203121,591008,396383729,259330405,865572,5522,1.52848922207946
272,54.660676425,5453644,5328,635564,21403,5477749,202268,10658716,653789,409215002,274979602,818799,6857,1.48816493668501
273,54.860906042,5495281,5040,617170,21461,5428840,178295,10969739,645793,413853408,268289010,803409,6263,1.54256563845086
274,55.061177711,5330503,5838,601038,23359,5453667,184569,11342140,554305,409224804,263985292,851071,5994,1.55018031837925
275,55.261432943,5525629,5315,607335,18415,5462937,180861,11024857,606072,408268083,264189074,822201,6988,1.54536323860237
276,55.461696119,5437486,5081,564158,19929,5508264,180773,10965952,608974,398381439,256552379,772718,4849,1.5528269141484
277,55.661960466,5421208,5886,630336,25445,5427198,206728,10698543,611610,413662325,268625219,863430,6708,1.53992363985751
278,55.862219735,5472902,5750,610655,22222,5461023,178800,10551948,626456,412947664,263826786,885782,6430,1.56522266090146
279,56.062470866,5363974,5608,587524,22638,5580070,175121,10780663,612955,406751986,265004614,825529,5640,1.53488643031702
280,56.262746494,5637844,5681,571505,18931,5540586,176019,11197108,509602,397927307,251666696,910478,6684,1.5811679229897
281,56.462987568,5622718,4940,574949,21698,5556481,191504,10493315,606393,401896461,260653074,839296,6457,1.54188268272639
282,56.66323352,5554666,5730,564268,18843,5525678,179880,11081351,585240,399972262,254365433,819802,5058,1.57243166763151
283,56.863484115,5703223,5789,638034,25904,5642682,174374,11149956,612851,420210834,270725818,911505,6295,1.55216387230567
284,57.063720332,5569990,4930,622141,20879,5566742,160684,10846632,599837,404855879,266664236,816299,5900,1.51822338485615
285,57.263950296,5484810,4767,574912,20374,5505086,188845,10272644,640881,422668755,262856980,843740,5698,1.60797995548758
286,57.46418873,5747448,4250,633965,20029,5588495,175159,11213216,658255,416108863,260633458,798910,5612,1.59652895753699
287,57.664422052,5587093,5147,601472,20730,5526001,181639,11335176,600801,406357812,264991613,822647,6261,1.53347423867336
288,57.864668583,5588590,4924,598084,19655,5576227,196137,10747245,592385,405040578,257839302,816818,5440,1.5709031744121
289,58.064902043,5723850,5419,649508,24148,5580044,161848,11330828,550630,407396482,269271882,847737,6551,1.51295589786088
290,58.265147226,5568360,5168,557335,20356,5605944,165893,10778232,538962,417184016,264194884,817394,5697,1.57907681512864
291,58.465383323,5648653,5077,640853,18702,5689771,140277,10817433,625007,413308490,276412885,843553,6710,1.49525768308522
292,58.665622517,5497555,4523,578877,20296,5526054,188459,10320957,606256,394271612,252138485,856019,6733,1.56371056167804
293,58.865896905,5571721,4558,607581,22674,5519858,157000,10947559,561865,400422731,261406127,893240,6623,1.53180315853882
294,59.066128487,5652244,5326,563905,22368,5636425,174493,10674975,660908,428748970,261943292,815726,6500,1.63680072402847
295,59.266379308,5678033,4605,607362,20036,5540219,156430,10906390,644548,419661814,267232724,753157,5089,1.57039829448432
296,59.466654842,5607605,5042,582629,21335,5418817,179360,10528450,530722,405474153,255165938,899285,7228,1.58906065667746
297,59.666911146,5567906,5328,528819,19841,5501828,163299,9963629,523507,395312421,247162295,860042,5863,1.5994042335624
298,59.867165398,5739018,5132,603449,20311,5543450,155411,11012480,575609,401239345,265668093,854524,7528,1.51030310214934
299,60.067423334,5568109,4744,632094,19894,5460623,165496,10910327,649029,399701920,267496576,791787,5524,1.49423191121519
300,60.267669007,5558870,5412,533582,21264,5600731,162886,10205276,512994,395286642,243590231,903047,6672,1.6227524411683
301,60.467944584,5659968,4495,554714,21457,5580831,170923,10193911,619036,423837783,254120631,797924,5372,1.66786057996212
302,60.668139844,5769528,5155,600765,18375,5817420,147935,11136782,598399,437337474,256739421,805125,4470,1.70342938492488
303,60.868376611,5673318,4946,621129,20660,5778293,158615,10914385,571882,395618748,252083171,855602,6688,1.56939769692123
304,61.068588884,5465797,4829,541217,18658,5521659,170195,10853760,529324,390086349,245330731,826167,5849,1.59004274519526
305,61.268819268,5569656,4889,574678,19560,5693469,199427,10038496,633070,405681116,261472049,841416,6035,1.55152765869823
306,61.469023054,5530359,5578,480592,20154,5594221,147813,10295324,472899,396092288,240665586,867363,6406,1.64582022125922
307,61.669233043,5675825,4321,564966,20991,5591726,144811,10782589,598713,405572855,254541495,801334,5927,1.59334671543435
308,61.869456656,5675439,4179,651638,18216,5624248,143066,10750099,664685,412353836,277669563,795825,5829,1.48505234619467
309,62.069661271,5652508,4720,595998,21007,5666045,140622,10384681,606859,412702404,261013885,799550,4647,1.58115114833833
310,62.269892873,5761325,4232,612062,19009,5714624,169996,10393284,634827,441897773,255377301,821379,5412,1.73037216412589
311,62.470116602,5788645,4713,582399,18516,5891286,135017,10550215,609481,417614356,256855577,773712,4674,1.62587225427463
312,62.670293105,5264219,4642,518338,19240,5350822,258080,9703106,513851,432771665,237009443,792457,3915,1.82596802693638
313,62.870508473,5248578,4342,578259,19551,5271081,232237,9796901,518688,454618329,242106414,869969,6125,1.87776243301014
314,63.070726272,5879051,4249,596960,18663,5790406,175034,10519758,651951,423322954,262105827,747575,6110,1.61508410112531
315,63.270979932,5694819,4069,566013,19050,5706465,174296,10373919,558401,431054652,251840053,841456,5740,1.71162071666178
316,63.471203241,5622199,4939,576443,20577,5742344,147243,10726903,521050,398710652,249216292,826516,4645,1.59985789372069
317,63.671434967,5774357,5107,609428,20334,5788280,138326,11005380,571888,403717022,251031482,883913,6486,1.60823263593687
318,63.871653539,5804069,4282,491143,18216,5850761,142461,10530180,559749,412853586,233804465,855115,5959,1.76580710723382
319,64.071891393,5853317,4396,496052,19883,5707850,142896,10277707,550087,409293136,244223649,785843,6228,1.67589476971577
320,64.272106168,5755756,4279,523196,17947,5503883,170450,10985060,576129,420393654,242624882,832129,6675,1.73268978241069
321,64.472323354,5588754,4492,506575,17396,5552322,154615,10335563,590901,397945657,241388259,820267,5618,1.64857089010282
322,64.672545885,5695256,4845,554010,18909,5705183,155750,10888765,599273,397916843,255686440,812140,6203,1.55626885414807
323,64.87277261,5548222,4191,594559,16670,5565758,151403,10664386,660028,403760417,264905128,760495,4909,1.52416987941434
324,65.072981734,5595449,4941,548755,19614,5606829,161741,9935933,570917,410764154,251999350,947781,6296,1.63002068854543
325,65.273188739,5752260,4527,584986,20845,5709403,137123,10662382,549905,402889057,255567139,877086,6566,1.57645094191863
326,65.473431578,5796281,4424,598904,18694,5595983,153525,9639782,608400,405590829,259160592,822155,7487,1.56501737347475
327,65.673663167,5639761,4724,556222,21357,5702415,134831,11148496,461238,389460134,245378969,864373,5812,1.58717813342838
328,65.873868806,5710551,4373,486041,20324,5779172,134423,10453559,510656,397244690,232532436,832059,4902,1.70834098172867
329,66.074104688,5560682,4562,603890,21369,5546748,164272,9600145,644053,411030490,268587659,842166,5999,1.53034019332958
330,66.274327279,5785889,5100,524315,21090,6130258,143213,11167527,456217,386140835,241769398,898082,6151,1.59714520611082
331,66.474548727,5651126,4271,549574,18502,5591521,147688,10224798,565001,395724158,240261264,832511,5212,1.6470576713523
332,66.674780401,5712083,4095,503734,16903,5649787,157442,9744605,566526,399858767,231642383,819199,6307,1.7261900081558
333,66.874998325,5695462,4282,561331,17115,5810492,133683,10543329,620568,401534868,261167690,809586,5202,1.53745996681289
334,67.07521073,5575412,4207,469468,18626,5715696,156431,9322814,574082,395084749,233344429,796701,5657,1.69313983922025
335,67.275441275,5700569,4017,522623,16467,5870357,154782,10665570,582458,422984118,254464763,769601,5778,1.66225025820176
336,67.475654827,5690898,4554,546503,18442,5693492,139416,9660103,623669,407664744,248104580,828793,5909,1.64311655996032
337,67.675878321,5648911,4134,544075,18874,5651984,171906,10772079,498815,404988251,252173996,828486,5143,1.60598736358209
338,67.876121033,5692784,4717,580118,18157,5677919,152229,10313494,593407,401661519,250913704,871718,5096,1.60079546312863
339,68.076339118,5721911,4986,533552,20470,5728362,132010,10501639,523431,403341701,256406293,900472,6048,1.57305694911318
340,68.276558333,5788579,4310,570705,19258,5671977,139951,10070386,561752,395269065,244142934,854541,6413,1.61900677821788
341,68.476851248,5685889,4537,566048,19697,5655020,145405,9991660,577199,409426470,249375068,813268,6543,1.6418099583235
342,68.677060958,5735049,4260,535507,16958,5658936,136037,10965819,486531,405426526,246487125,797220,5731,1.64481826789127
343,68.877274624,5687381,4339,559098,19553,5626816,167562,10679549,578407,408087342,254113071,825229,6050,1.60592818147477
344,69.077538325,5731195,3660,600548,19394,5748250,152202,10432368,593330,402284564,262441872,836861,5788,1.53285205952197
345,69.277767073,5804878,4545,567666,18885,5681907,155394,10264082,582724,411165726,253698553,818466,5663,1.62068612981013
346,69.477983619,5665668,4293,557861,18536,5962452,128326,10839136,520560,391650324,243034591,843422,5813,1.61150033165444
347,69.678233496,5583295,4088,533750,17143,5667673,172267,10252396,592540,395731085,237874674,815651,5242,1.66361167561705
348,69.878463826,5679197,4914,530783,16407,5694088,138536,10046311,534995,397102529,240808357,800520,4144,1.64903965106161
349,70.078668158,5778049,4827,534471,18260,5762128,124168,10182432,517163,399288516,235612563,837398,5414,1.69468262182607
350,70.278914253,5830933,4226,535118,16107,5920269,127461,10484828,570653,416144631,245004637,807683,4517,1.69851736724477
351,70.479147569,5689368,4736,540735,19098,5659120,138836,9928841,500856,393998903,244775387,853472,6436,1.60963448093742
352,70.679381707,5797588,4153,518881,19080,5739357,138049,10206236,478549,393237752,229688216,826676,5411,1.71205018197364
353,70.879603692,5944272,4310,589204,18928,5658298,137985,10204862,537241,403715999,250138461,851357,6047,1.61397010833932
354,71.079837607,5797966,4543,565336,18934,6023992,134132,10330900,578541,409361872,251830004,813869,5901,1.62554844735657
355,71.280056,5814555,3978,546870,19075,5769564,145164,9602645,572871,392982036,237193090,860174,7776,1.65680221122799
356,71.480265365,5782056,3666,529773,16247,5851625,132738,10388152,637204,390639711,251052414,752625,5372,1.55600858313197
357,71.680487095,5729149,4458,613584,17449,5677233,142677,10619976,556736,400406679,261177619,883298,4565,1.53308189473923
358,71.88070429,5618510,4004,511761,19246,5729079,154282,9666520,598197,395754645,242132506,805003,5322,1.63445483441203
359,72.080911132,5743532,3635,528923,16127,5841776,115385,10190223,629440,411999438,252387933,796520,4632,1.63240545260141
360,72.281136121,5791562,3791,605105,14912,5858282,132529,10132981,625273,404208123,258083084,759563,4830,1.56619378819884
361,72.481358567,5824874,4670,580242,20291,5626252,120136,10005435,583014,416930297,248095262,814294,4814,1.68052502751947
362,72.68155541,5653222,4035,535433,21289,5592619,158791,9320799,603340,392653487,249056158,896376,8178,1.57656606507196
363,72.881783397,5802728,4282,595947,20874,5890747,120150,9957586,565778,391881721,247685049,888105,7421,1.5821775378941
364,73.081992302,5793816,4310,507497,19208,5790553,141225,9890698,504062,415043785,231133247,813574,4814,1.79569053949214
365,73.28222114,5876502,3985,527176,17918,5927116,141771,10663331,512960,397827324,239304832,878903,5806,1.66242913139339
