index,time,branch-misses:u,cpu-cycles:u,LLC-store-misses,cache-misses:u,iTLB-load-misses,branch-load-misses,instructions:u,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,L1-icache-load-misses,L1-dcache-load-misses,cpi
581,116.539771187,1483514,424428351,225150,3699741,12701,1476227,308034442,2042509,191823,3408393,178241,11011401,1.37786004787088
582,116.740029986,1498196,420609128,231091,3664920,13081,1505189,307445354,2012537,196204,3392720,198050,10954680,1.36807768446551
583,116.940219837,1506833,427050678,223512,3659552,14712,1507137,309730260,2043797,197818,3404602,206320,11105652,1.37878255098485
584,117.140433237,1533908,428281560,219713,3637757,13969,1526245,307415103,2050246,196915,3377237,194586,10996530,1.39317019827747
585,117.340666912,1535541,422529187,223612,3632053,12575,1534481,311139526,2040754,189970,3353305,202553,10944914,1.35800549815069
586,117.540879971,1526972,424780425,224477,3615401,11401,1543720,309608036,2041084,190979,3351170,198015,10912272,1.3719941849313
587,117.741097896,1517094,427464423,224344,3624493,15690,1538016,310196290,2048540,193752,3352698,197324,11006259,1.37804492439287
588,117.941320142,1498632,427832664,223675,3696832,14591,1518850,309481693,2083846,199640,3418857,187138,11077930,1.38241671050959
589,118.141551456,1503074,429904135,233303,3675950,10882,1498031,307785123,2040574,212901,3434123,194684,11141856,1.39676710430218
590,118.341782078,1528923,421114310,222034,3639396,14911,1515269,310751876,2044072,196256,3423657,195914,11189801,1.35514647705618
591,118.542015683,1525988,432343085,230986,3757610,16355,1545699,312075053,2064327,194369,3402042,175299,11039223,1.38538175622772
592,118.742237312,1482666,424363372,225728,3629232,11097,1510945,306582835,2061580,194397,3374779,189308,10933721,1.38417198731951
593,118.942495922,1536421,423007342,226709,3630146,10819,1507555,310267670,2028027,191994,3406895,195653,11103244,1.36336261525411
594,119.142758144,1526735,419667288,231585,3642899,14737,1522231,304878857,2027928,191577,3471012,208072,11176753,1.37650505558016
595,119.342984451,1537396,422936652,220814,3637970,12318,1531586,308711446,2059053,196365,3378131,200467,11087139,1.37000638453814
596,119.54321226,1518019,433108276,236937,3689880,13173,1534105,312175073,2076156,197109,3431310,184310,11023894,1.38738904371138
597,119.743454785,1540198,427006261,223136,3686978,14736,1519019,310829273,2044784,197518,3394607,182414,10999711,1.37376462930504
598,119.943682593,1541654,429512725,216573,3649814,13082,1564018,313297699,2034520,191237,3397993,190586,10968662,1.37094120502941
599,120.143912356,1513321,427623547,232366,3689438,14647,1524216,310436830,2057675,195125,3428810,190637,10888268,1.37748973599556
600,120.344162406,1475377,423656113,218081,3629656,12512,1488155,308866578,2042725,195583,3380567,195268,10888269,1.37164764068452
601,120.544381683,1509219,423106476,224052,3614764,10370,1512004,308430728,2041768,192739,3376826,193502,10980053,1.37180390145822
602,120.744616777,1513770,426122240,226800,3668457,18688,1496873,307710939,2050107,192152,3406591,209323,11095768,1.38481342712356
603,120.944850908,1524299,424200610,224738,3670219,15564,1507856,309164015,2044650,194900,3453418,201008,11150182,1.37208921290532
604,121.145062777,1464187,423987826,228072,3703100,14031,1486899,305386565,2039514,198593,3427362,194025,10966466,1.38836437025316
605,121.345280986,1456783,419763329,247835,3676383,11616,1463198,305242659,2016466,205778,3437880,180449,11116438,1.37517911282512
606,121.545528446,1473526,419781612,234717,3683839,11495,1494172,304377618,2021547,202390,3404492,188762,10811689,1.37914743783822
607,121.745750904,1507712,420026673,235156,3628128,17434,1490540,309380305,1983172,195704,3479794,197123,11010185,1.35763869325812
608,121.945976289,1511452,425767161,231733,3660463,17960,1502971,309629547,2026554,197912,3407828,195074,11059060,1.37508569555218
609,122.146216867,1497014,428139368,225215,3660492,13681,1503237,308126505,1997019,192952,3398941,202574,11036572,1.38949217627351
610,122.34643747,1463190,428491510,227245,3671868,13587,1432791,304123378,2006577,197572,3424238,188691,11168325,1.40893972971719
611,122.546654048,1463337,429059099,227309,3773637,13536,1470440,309977883,2051886,196684,3430195,188351,11138644,1.38416036282176
612,122.746899742,1476462,424811304,232146,3629077,13500,1487956,311162411,2031742,199929,3398602,198073,11047260,1.36523978791256
613,122.94713128,1461592,422742028,228888,3674550,12028,1480452,308956020,2072312,203321,3426128,187736,11031584,1.36829192711636
614,123.147358874,1404530,416889231,224675,3681427,15848,1431338,289068434,2033732,198712,3386762,194814,11023634,1.44218178799834
615,123.347610296,1512280,428668201,227327,3628255,15725,1502725,312285884,2037177,195673,3392236,203985,11016802,1.37267876315537
616,123.547844245,1513504,434724581,233103,3645096,13241,1511616,313454734,2003767,193595,3390449,187930,10977157,1.38688152975862
617,123.748068048,1454979,425754253,234538,3713098,11065,1469451,307690810,2046975,194763,3416141,183602,11011329,1.38370805744897
618,123.948316731,1481298,421728793,232980,3683633,13025,1458695,307414518,2028853,191531,3485604,198906,11074384,1.3718571124868
619,124.148548526,1484197,416720269,246032,3663990,10363,1475266,304093635,2017353,192529,3395836,188959,10890214,1.37036827160161
620,124.348774054,1495672,435232141,237863,3708865,17001,1514611,314101413,2052352,195664,3443099,199316,10994961,1.3856420983372
621,124.549015288,1497924,423346981,231876,3656997,13155,1520646,310937184,2040095,193865,3372204,195880,11037653,1.36151931253098
622,124.749264541,1504778,432116035,229091,3702556,11741,1480331,312842238,2038352,196960,3397524,198663,11098759,1.38125861060999
623,124.949488665,1507400,428648904,231550,3689919,14174,1493724,312375461,2027125,195274,3393539,192993,11066002,1.37222335783924
624,125.149732741,1493648,422460619,223199,3671909,13367,1493346,308488255,2028103,194169,3438970,199611,11003510,1.3694544675615
625,125.349949171,1496127,420398448,225081,3644755,12979,1469973,311746198,2025347,194070,3397479,198767,11111079,1.34852790730747
626,125.550174156,1487140,421043552,224921,3637348,16963,1460833,310866602,2039724,192547,3445749,193053,11180566,1.35441874196573
627,125.750419337,1501902,429957787,228571,3626823,17920,1511884,312149302,2057607,201296,3374736,193787,11020944,1.37741069496289
628,125.950648023,1478555,429481717,220481,3617619,15342,1495089,310206753,2052895,195581,3391888,186159,11052822,1.38450150696752
629,126.150877432,1485505,423052114,226691,3653557,12210,1455832,310234718,1989760,195808,3425633,197659,11071141,1.363651743194
630,126.351125122,1502041,422111070,227050,3670656,12921,1505133,310511986,2026386,192791,3383170,194348,11027741,1.35940346599052
631,126.551372838,1470890,419658425,227891,3610105,11753,1501715,310295078,2045360,194319,3351291,184287,10879415,1.35244950614396
632,126.751592281,1474916,420020733,227659,3618859,15977,1470273,308427412,2026618,195176,3363247,196761,10927059,1.36181388767092
633,126.951847892,1485353,428974095,229531,3654131,14952,1498925,312939285,2050195,196071,3389937,187860,11033661,1.37079016781163
634,127.15207097,1464788,426635025,233186,3706869,12203,1471280,310437819,2026312,200250,3376211,190637,11003051,1.37430106413678
635,127.352288965,1497625,421374710,226006,3662293,14680,1469219,310098324,2060449,197882,3356597,186972,11093126,1.35884226836389
636,127.552521859,1478116,424374174,228409,3635758,16104,1479989,313822907,2053792,194592,3381389,186394,11066509,1.3522727772068
637,127.752735344,1477755,423536831,225676,3616123,13837,1490659,310302544,2054109,196593,3388273,188854,10934147,1.36491575460625
638,127.952956445,1469613,421466861,221371,3617502,18561,1477532,311711504,2068768,196036,3392514,186159,11024645,1.35210557066896
639,128.153176677,1453423,425993478,235598,3694061,16123,1481461,307617391,2051027,198214,3393877,183037,11007173,1.38481597745558
640,128.35340328,1506237,437840263,227792,3701107,15545,1502466,314967325,2016849,194860,3418279,191605,11015394,1.39011328556065
641,128.553625638,1488440,423323579,236514,3653370,9839,1490255,310499692,2007731,192308,3382119,197400,11010537,1.36336231534813
642,128.753871362,1499076,423240642,228128,3708330,14610,1468839,311531518,2019266,195726,3466292,202623,11282337,1.35858048879664
643,128.954114054,1484786,424157608,238658,3644649,12661,1496182,314263783,2050373,192414,3415280,189313,11013611,1.34968657206039
644,129.154343497,1453100,427441784,226312,3646595,16631,1448918,307820708,2033483,195552,3390689,182780,11077894,1.38860633118939
645,129.354590487,1461415,425899891,233061,3653116,13909,1472615,309833356,2031271,193101,3379605,177753,10964129,1.37460955301404
646,129.554835063,1477704,431968269,228991,3672206,8854,1479764,313177506,2045990,195814,3388988,177061,11070135,1.37930809436869
647,129.7550697,1460509,424294103,224963,3666416,12241,1472407,310670502,2046288,192891,3370593,181774,10957347,1.36573668973567
648,129.955319501,1474999,418447406,234337,3636188,12912,1489612,310028181,2035299,193126,3412436,191796,11029524,1.34970764480278
649,130.155564833,1468159,423053849,230551,3601242,12940,1458521,309404723,2034164,194610,3404616,187810,10990753,1.36731542071515
650,130.355795618,1467330,417907795,236229,3594271,15200,1485783,309393758,2030741,194324,3367907,190201,10948326,1.35073117732388
651,130.556044028,1497208,423264625,225495,3617465,15825,1487800,312023068,2041664,195087,3338487,184665,10883756,1.35651709251189
652,130.756282264,1475674,426397307,232614,3664525,15353,1467671,312325767,2025320,193948,3408748,190035,11023992,1.36523256180781
653,130.956511613,1430159,426431775,233790,3711573,14572,1457892,310700880,2017257,194017,3405391,173676,11004238,1.37248331900444
654,131.156743026,1444389,421637640,231051,3663306,11900,1424532,311324071,2026229,192949,3454233,178863,11139478,1.35433678046694
655,131.356981949,1465928,422129716,230092,3668044,16458,1474501,310578121,2015438,194806,3380050,182427,11059257,1.35917402887501
656,131.557206006,1452426,423528735,240555,3651419,16072,1458443,309648797,2040313,197460,3455778,174541,11046215,1.36777129155131
657,131.757435538,1462904,426537459,224657,3603811,15496,1451181,310681911,2013242,197668,3401477,180487,11054474,1.37290728522653
658,131.957695581,1396263,434139986,215192,3639649,26834,1317266,294031098,1849474,169984,3204639,250365,10468710,1.47651044040246
659,132.157923166,1447135,422107136,226268,3653118,13530,1463742,310897297,2044663,196093,3405760,185558,10862147,1.35770603370669
660,132.35815653,1475746,423545280,233615,3645829,15722,1456169,311931423,1989338,193036,3423023,198644,11067539,1.35781536828369
661,132.558412732,1438684,425651669,225093,3702101,16416,1425996,310470587,2053660,197810,3457926,186114,11245085,1.37098870818317
662,132.758642783,1434910,431447472,223712,3633385,17378,1454734,313355103,2059491,198122,3385309,192606,10923102,1.37686435570829
663,132.958877614,1458019,425391027,230591,3644119,16845,1457286,312700827,2019551,195011,3383100,181698,11081323,1.36037704498939
664,133.159121421,1436848,422216731,223639,3696484,10646,1436102,311648747,2008539,193786,3419207,194707,10997556,1.35478398377774
665,133.3593411,1450349,421974126,223178,3605191,15809,1467525,308581572,2009938,203965,3398657,187471,10964552,1.36746379009308
666,133.559562903,1463544,421292201,228422,3611730,16280,1470776,310890950,2009371,195461,3359303,189332,10935108,1.35511246306784
667,133.759832514,1447901,421765653,222570,3651462,14127,1442050,309859832,2033940,195073,3397544,188633,11038749,1.36114981499119
668,133.960067579,1444630,427904237,237024,3682206,18516,1451989,311117073,2034206,194878,3417007,182521,10964303,1.37538011936748
669,134.160308858,1453736,430411173,230435,3725736,13663,1429323,308683712,2012367,191739,3451643,176351,11079546,1.39434364777886
670,134.360524819,1429385,422622643,222880,3664254,12378,1447187,308993384,2037670,196553,3375242,174485,11033322,1.36774010345801
671,134.560730689,1442711,419571503,226814,3609270,11243,1450206,308353343,1997476,193132,3388333,181993,10976752,1.36068413891008
672,134.760941723,1446421,421772319,236587,3627521,10858,1450460,310195893,2003655,193140,3406553,174139,11054974,1.35969665787935
673,134.961143654,1463657,425696374,225544,3651058,13150,1456038,311106890,2032727,201210,3363540,186103,11026770,1.36832833885485
674,135.161340738,1440168,424565793,230865,3652069,12161,1437263,309105011,2021780,194811,3397252,179050,11044306,1.37353254684053
675,135.361536963,1464810,428551269,229134,3653388,14008,1468355,311470848,2021313,193776,3408590,187042,10983715,1.37589527800688
676,135.561745114,1466670,450928398,241981,3741909,25327,1461842,315125459,2059638,196801,3522231,211899,11102150,1.43094880188655
677,135.761945047,1465829,451317651,231207,3715329,27639,1461136,313027886,2066993,197528,3467836,243949,11054681,1.44178097602461
678,135.962148282,1423611,420911266,219749,3617157,17043,1435123,309060437,2032985,192917,3422659,180813,11043079,1.36190600804722
679,136.162382521,1449634,426913351,231495,3691367,13826,1427861,311106925,2001114,196132,3388979,180610,11023052,1.37223994933575
680,136.362589192,1457171,421029812,230942,3632194,18101,1454717,308759908,2018758,191013,3417039,187430,10970899,1.36361555075991
681,136.562799457,1441624,419803762,230757,3650844,12180,1456677,307365977,2012841,191059,3394911,181505,10953388,1.36581077091691
682,136.763020964,1454652,425038440,228431,3708594,13810,1463920,309488832,2026847,192863,3416637,180637,11013434,1.37335630902507
683,136.96323284,1470499,428595985,229736,3669077,9217,1466960,312495247,2013965,194379,3404747,174307,11180489,1.37152801239246
684,137.163450137,1436516,419335954,236257,3675103,12661,1456694,308374897,2017228,191975,3429423,184307,10967824,1.35982519355329
685,137.363678493,1415306,416288216,222940,3601704,11264,1410114,308801024,2004807,193511,3396754,177869,11032236,1.34807913072205
686,137.563893672,1437193,429367309,228141,3661654,12299,1435135,311134660,2056031,202544,3395261,178157,11064439,1.38000475099753
687,137.764107072,1435252,420044161,231263,3647087,13366,1440044,307345286,2030660,193369,3392363,168181,10941160,1.36668489849556
688,137.964326212,1430046,421934956,230827,3697160,10888,1422209,307643366,1995100,193909,3389969,179148,11056610,1.37150675955093
689,138.164527852,1444464,422464421,235426,3661257,11217,1463360,310563466,2011282,192052,3439597,188609,10957672,1.3603159007763
690,138.364733638,1453896,421681869,237469,3611960,16950,1468433,311677872,2035081,195393,3402166,179940,11098193,1.3529413117913
691,138.564948225,1454033,432821931,227464,3655719,13943,1456984,314203959,2044406,196805,3349611,176106,10979229,1.37751902419536
692,138.76514832,1454154,427686738,230691,3643069,15861,1448603,313718290,2045862,201980,3386485,180046,11085573,1.36328276556652
693,138.965360306,1418765,421488114,220954,3721905,11979,1411025,309712865,2037244,194265,3465891,179360,11293542,1.36089959969858
694,139.165577669,1441466,419771964,226441,3673985,14231,1413372,310906805,1996945,193694,3461044,194320,11022399,1.35015367064738
695,139.365782795,1455587,428742809,226188,3633758,14836,1437889,313928334,2035197,197660,3425117,172090,11070473,1.36573466796406
