index,time,dTLB-load-misses,cache-misses:u,branch-load-misses,L1-icache-load-misses,branch-misses:u,L1-dcache-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-store-misses,instructions:u,cpu-cycles:u,LLC-load-misses,cpi
2132,427.059286742,181170,463112,4962455,342680,5061226,2388839,364,1858,175,859299792,513404239,472602,0.597468129027547
2133,427.25947814,188132,484099,5043016,361608,4948859,2424889,297,2236,444,846391605,515215944,500506,0.60872052718434
2134,427.459695506,186831,482950,5098569,376105,5155996,2418706,400,2302,422,843518622,515114816,488922,0.610673911120838
2135,427.659877353,178800,488643,5377947,364125,5329231,2486228,500,2062,332,825525407,512190649,473525,0.620442017479905
2136,427.86005991,185067,488209,5445344,348100,5360800,2530474,402,1830,213,833106091,514724601,472146,0.617837999938474
2137,428.060242786,172023,471454,5356355,358219,5426034,2438739,446,2076,247,806078879,501662326,481947,0.622348927715795
2138,428.260436971,170234,447103,5525292,288592,5459755,2455107,411,1854,172,846152251,514095507,427182,0.607568562740844
2139,428.460645415,170666,477742,5356787,360475,5299426,2416926,416,2067,168,836292911,513679428,452490,0.614233866200977
2140,428.66084598,186114,482773,5187649,366070,5292914,2366257,400,2160,497,837852721,514358710,481945,0.613901103509097
2141,428.86104139,180626,482853,5385621,370061,5406021,2425806,409,1902,144,827142425,514375950,463087,0.621871076193438
2142,429.061236217,181792,457368,5261846,339198,5315415,2453318,474,2136,127,846929245,514825079,467378,0.607872596252123
2143,429.261447498,184452,493943,5162415,327461,5234530,2426708,492,1892,172,834807673,514078101,506679,0.615804235666147
2144,429.461646902,178102,459681,5050948,335554,5076560,2437073,478,2074,272,859539445,513491831,455898,0.597403451333173
2145,429.661836765,167988,467272,5128670,359031,5172233,2394254,391,2211,925,843283004,512268855,457057,0.60746967811532
2146,429.862041321,157001,430931,5430288,335283,5434133,2288227,409,2182,192,858439171,515220722,426330,0.600183145650049
2147,430.062211846,178818,459580,5219625,379397,5251476,2402358,401,1786,349,848853471,515398049,456057,0.60716963128257
2148,430.262377724,154105,438109,4478084,919530,4456538,2633101,413,1615,888,701778638,468629099,446658,0.667773388394304
2149,430.46260144,158197,498131,4547205,332131,4575144,2102101,411,2380,2024,739452999,456466986,488793,0.617303583347831
2150,430.662822635,157266,460112,4640484,433334,4581509,2150521,415,2004,1679,726802144,456046228,472223,0.627469568939521
2151,430.863001495,144788,453016,4593978,320633,4615783,2128966,425,2433,944,743216176,456570377,452174,0.614317061096905
2152,431.063246709,160616,456570,5167845,401426,5219371,2268444,466,2029,582,789188571,486325751,443365,0.616235167196814
2153,431.263442584,160160,433471,5055864,370811,5144432,2259508,430,1996,612,783152872,480390560,436099,0.613405858773381
2154,431.463635989,171089,443708,5368912,364635,5418064,2421229,421,2097,138,848597860,514650620,436835,0.606471739158051
2155,431.663830569,171555,424002,5170420,379831,5257203,2363739,497,1833,290,836224390,509216269,419299,0.608946922727284
2156,431.864013851,178770,437551,5116648,340849,5134663,2289103,419,1688,103,847120180,513219429,416112,0.605840164260991
2157,432.064202849,190309,488166,4973559,334831,4954224,2543317,434,2173,278,854269126,515402813,510439,0.60332604481834
2158,432.264407142,184117,463200,5000415,340802,4987853,2462566,406,2545,662,857004076,514367442,482538,0.600192526972299
2159,432.464596359,187965,453112,5006124,297119,5072131,2413547,461,1905,394,855605568,515220552,463820,0.602170639450537
2160,432.664780137,189712,483858,4908417,343442,4943802,2413708,571,1894,103,847555839,507742533,460475,0.599066763080845
2161,432.864981614,176333,468588,5074881,290667,5044812,2419127,497,2402,256,847481108,514215405,429722,0.606757366206681
2162,433.065175245,174518,441225,5280630,329662,5161102,2414874,422,1876,193,847366406,514591445,441532,0.607283273630274
2163,433.265363186,165145,405732,5188560,508456,4819110,2373086,362,1954,807,804500442,508770932,462467,0.632406031667538
2164,433.465563023,172785,449568,5240791,338911,5176613,2403503,447,2192,213,854260739,515797942,439819,0.603794507288014
2165,433.665751664,169037,432021,4975829,301189,5076349,2341886,436,2196,84,849850618,511065805,443409,0.601359573289149
2166,433.865940292,175838,437755,4914771,271602,4913322,2396297,391,1987,306,854965141,513489267,422397,0.600596728890494
2167,434.066140969,168442,424357,5077908,291348,5074241,2311095,475,1495,250,859744139,513674462,423584,0.59747364209714
2168,434.266332351,171319,427745,4783139,299209,4663544,2196230,481,1958,294,877710581,512814023,410711,0.584263234488682
2169,434.466523343,174026,439123,5284569,306756,5223051,2339551,553,2064,257,855690041,515443164,441241,0.602371348622486
2170,434.66672959,175078,436923,5069728,344258,5191511,2391480,503,1615,379,850371422,514008844,441969,0.604452161375668
2171,434.866924339,176140,455551,5218506,332070,5209141,2380631,434,1805,183,840272407,512179328,444183,0.609539625165866
2172,435.067115944,168456,431935,5071828,325623,5153357,2344426,435,1836,256,867669337,515555802,418918,0.594184650782467
2173,435.267324785,177583,434564,5149930,367047,5218697,2427905,419,1973,228,851651697,514309886,445573,0.603896977851029
2174,435.467516448,170337,443267,5197865,357779,5150276,2300092,378,1942,175,854310652,512642747,449965,0.600065966402114
2175,435.667722485,169499,433200,5199922,341321,5227976,2281463,456,2042,482,857363614,514833503,433911,0.600484432267964
2176,435.867931842,168289,423160,5464467,342026,5411538,2282002,481,1669,230,848865822,514898765,422496,0.606572619200117
2177,436.068121305,165967,428971,5332562,358851,5303870,2331885,301,1944,356,854473230,514314269,427304,0.601907995409055
2178,436.268315855,162715,419792,5451325,377542,5452012,2360616,474,1864,337,844134702,512965267,415422,0.607681766647712
2179,436.468510946,210010,503320,5108299,317009,5032567,2070188,446,2252,513,827877479,513735198,482739,0.620544961098042
2180,436.668700815,173875,476741,5127358,350744,4988093,2311564,450,1952,394,842470620,515310431,478602,0.61166575874183
2181,436.868896284,168686,445296,5233078,291937,5182641,2395724,462,2084,108,851914316,514465361,441970,0.603893315721672
2182,437.069102062,184209,459923,5113032,290824,5060189,2414993,498,1813,238,852472418,515111269,474927,0.604255642908085
2183,437.269292364,181008,459242,5142478,371195,5287003,2333878,407,1924,451,839105579,515230183,457025,0.614023069199496
2184,437.469488876,175453,467345,5214999,364850,5262872,2452431,453,2039,190,843046054,513562619,475040,0.609175046325524
2185,437.669686749,176497,453400,5204445,361968,5103237,2332005,538,1858,112,837372426,509186112,451969,0.608076043812792
2186,437.869895761,172165,463426,5044024,343985,5050963,2308017,406,1908,153,861534719,514140791,452726,0.596773153375378
2187,438.070090425,179253,468594,4963439,328814,4905101,2402102,384,1722,112,855538351,512916726,443540,0.599525112346483
2188,438.270286169,181087,455548,5049483,377081,4998734,2378129,465,1588,282,830953261,503981601,453726,0.606510166881697
2189,438.47049953,171465,462428,5107004,382787,5126720,2488422,415,1917,121,857733967,514794978,451813,0.600180239801556
2190,438.670701806,179905,453472,4869101,431287,4879898,2331537,429,1911,362,804495519,513923477,453603,0.638814592328388
2191,438.870895951,176777,462341,5132754,336532,4985369,2414805,434,1729,300,854826457,514046483,454994,0.601346014492858
2192,439.07110985,177440,441209,5094455,355046,5110994,2355482,431,2080,209,866870872,515463714,449324,0.594625717219854
2193,439.271305664,178371,431189,5068318,346172,5050620,2315014,459,2081,392,873432215,514896345,452053,0.589509221388176
2194,439.471487439,174312,434148,5097197,362509,5128448,2302263,534,1991,432,868621997,515635502,424556,0.59362473409708
2195,439.671704576,167598,459043,4940681,328206,5063390,2239570,743,1535,317,825348554,514430809,441862,0.623289162508183
2196,439.871900338,194783,481718,5098327,335427,5038087,2304845,483,1923,231,847363325,513411915,484998,0.605893481405984
2197,440.072090533,182813,450011,5142997,388414,5254732,2404714,403,1782,131,848222468,515328217,452522,0.60753898469004
2198,440.272273859,177062,477055,5160346,377544,5108280,2371144,406,1632,172,841615343,513686793,457919,0.610358160972833
2199,440.472487513,175775,451382,5275784,396494,5233118,2451792,322,1803,641,849120905,514684523,466699,0.606138089369028
2200,440.672675966,167804,449261,5206768,329174,5284028,2408262,683,1860,417,848074401,515185844,429636,0.60747717817272
2201,440.872882363,184813,488639,5083360,330273,5168866,2480666,446,1816,262,840679282,514794688,477602,0.612355626006732
2202,441.07307551,167294,410830,5249971,313552,5206436,2342624,420,1676,300,850451016,515550802,410913,0.606208696680539
2203,441.273267334,180003,487171,5288105,345985,5338083,2379519,444,2067,237,827120641,511157195,476377,0.617995936338868
2204,441.473467877,174550,497438,5082128,430462,5226775,2444587,478,2489,615,814593808,509999314,493651,0.626078063682016
2205,441.673658278,177313,491856,4869244,386145,4906976,2505389,431,1825,721,847996955,514851657,471652,0.607138568086014
2206,441.873849702,173544,456551,5071686,307652,5044970,2353040,484,2074,209,851319452,515502444,450948,0.605533496020716
2207,442.074051622,172640,471431,5184010,277099,5078125,2302839,418,1764,222,852980593,514807109,463801,0.603539064340705
2208,442.274220837,168777,494407,4746319,296596,4814566,2295905,358,1676,319,841623374,503442563,476802,0.598180348303872
2209,442.474430186,160901,499094,4559416,334072,4536359,2082846,378,1479,344,743466623,457146882,502912,0.614885548130383
2210,442.674664379,145948,468225,4496479,339743,4567440,2254499,359,2052,604,750105700,456994491,432124,0.609240125758276
2211,442.874879444,151972,504317,4513683,280016,4521956,2079717,334,2217,293,749464262,457116799,492517,0.609924745150823
2212,443.075086202,161741,465542,5204354,339394,5295929,2320532,399,1982,374,845398876,515136630,470970,0.609341512774853
2213,443.275300229,178796,505799,5418720,304674,5339008,2374367,460,2165,218,831647945,514723034,512867,0.618919384211308
2214,443.475508054,179412,447380,5032206,307735,5072746,2415737,454,2255,240,843566084,510300493,436235,0.604932444154547
2215,443.675725775,173608,433433,5100042,344399,5089648,2294714,472,2064,175,845344712,515280027,425392,0.609550186669885
2216,443.875942637,174726,456099,4982275,379092,5032381,2291555,397,2167,409,854447494,514153640,467502,0.60173813325035
2217,444.076147089,171674,427899,5183912,330184,5073416,2391339,378,1641,202,859192329,515645281,390472,0.600151169412966
2218,444.276353739,171777,469505,5311019,353506,5314953,2438044,478,1985,237,850995913,516180425,460436,0.606560404244856
2219,444.476580573,169574,474614,5133588,356604,5185513,2472041,463,1952,225,838230757,509744921,470150,0.608120039432053
2220,444.676785314,173240,471812,5452219,316452,5455296,2374066,603,2095,488,829909973,511740972,447001,0.616622270666459
2221,444.876993991,167152,453543,5658633,333041,5574161,2322804,462,2133,259,840009533,514551301,448114,0.612554120859007
2222,445.077221377,170690,448617,5440099,387299,5381557,2413683,516,2012,200,841960506,514477804,466787,0.611047430768683
2223,445.277427938,166388,418236,5244517,391003,5336866,2382973,400,2243,119,855687732,515803406,439744,0.602793971107208
2224,445.477634711,167797,480756,4974609,317370,5112706,2281931,338,2224,179,843932594,512849212,470363,0.60768977954654
2225,445.677855767,163958,450144,5362611,337833,5357149,2254337,489,1974,128,842644372,512547878,427073,0.608261201322069
2226,445.878061612,164448,440564,5291281,339363,5308426,2296604,369,2030,237,857404718,514815864,429717,0.600435072483471
2227,446.078265056,177749,449547,5186676,339768,5232685,2409576,365,1783,106,850178433,515388531,452771,0.606212191458872
2228,446.278479734,170184,484050,4979957,318980,5028526,2330275,347,2010,151,848912004,515141403,477354,0.606825443123313
2229,446.478685717,164908,472062,5082735,321684,5140624,2321272,371,2099,296,857160824,515390031,479266,0.601275765958244
2230,446.678890434,173174,460580,5245283,378716,5194182,2455149,377,1925,200,846712853,513493986,452236,0.606455877196894
2231,446.879108902,172651,466272,5230134,385887,5214432,2404999,483,1955,115,851759660,515060292,462067,0.604701438901204
2232,447.079310966,166704,462402,5012482,333982,4997972,2402962,334,1855,400,858270148,514567240,445936,0.599539948114332
2233,447.279514453,169384,450461,5216483,354829,5021985,2418520,356,2098,240,859837295,514749916,467406,0.59865967549128
2234,447.47976207,182269,472181,4744882,349742,4884693,2348952,309,2010,438,856535544,513220894,443926,0.599182249464244
2235,447.679967465,173390,430186,5059158,349674,5125458,2389724,314,2051,244,851500298,513632984,464654,0.603209400168642
2236,447.880175118,173062,465208,5049094,343034,4993846,2372459,310,2017,257,852157202,515193418,470450,0.604575560460968
2237,448.080395929,171451,459801,5213839,324468,5116280,2376273,381,2161,228,846076413,512737653,447813,0.606018138694997
2238,448.280596816,175801,449341,5223914,318031,5148550,2442709,303,1707,234,849152130,513614013,466394,0.604855119423654
2239,448.480799614,172335,450798,5128550,343691,5104705,2314923,375,2055,192,859027938,515604037,460868,0.600218007112127
2240,448.681007056,179073,468224,4927731,298417,4789996,2375492,341,2222,304,866964082,513842662,456950,0.592691984210714
2241,448.881209983,161833,402196,5129372,339652,5114222,2313019,328,1904,196,866394634,516077649,386611,0.595661178806424
2242,449.08140993,183746,460295,4885087,358245,4948338,2292909,374,2158,106,854967942,513397513,454317,0.600487442604018
2243,449.281628685,174354,460550,4945456,296336,4931322,2281330,292,1629,156,854343787,513783525,464198,0.601377961445865
2244,449.481837208,163420,448757,4961042,306402,4756948,2315690,409,1814,168,836504730,509309944,442167,0.608854828591346
2245,449.682038798,171047,440593,4999792,334961,5062383,2286068,306,2020,546,858388723,515220058,436466,0.600217645217131
2246,449.882255375,154341,411946,5191397,316731,5000717,2220903,422,1872,257,860056321,514386246,404492,0.598084373593017
2247,450.082457962,168744,442294,4875442,316889,4841256,2282673,320,1888,313,873153161,515455755,431025,0.590338302629131
2248,450.282659286,176844,477824,4954371,344980,5031369,2347942,404,2078,419,845062042,515455018,473860,0.609961153597761
2249,450.482879514,158611,441995,4860057,323844,4919061,2292762,359,1482,425,859858560,506159403,422776,0.5886542584399
2250,450.683083191,180200,428996,4966913,299366,4964338,2293182,422,1983,96,867120592,515064352,438871,0.593993911287486
2251,450.883286957,168924,416762,4922954,326072,4941502,2302621,375,1711,194,868147966,514396744,451032,0.592521971076069
2252,451.083503223,171510,416723,4847083,322557,4792428,2285888,319,1845,199,870827139,514692745,402746,0.591038935225467
2253,451.283734442,168048,416374,4835016,299898,4884173,2194879,398,2154,1118,873560049,515615632,445132,0.590246351799451
2254,451.483935952,171418,470423,4602256,314461,4989102,2380182,366,1964,243,849065792,510851794,461769,0.6016633796972
