index,time,instructions:u,L1-icache-load-misses,cache-misses:u,iTLB-load-misses,branch-misses:u,L1-dcache-load-misses,cpu-cycles:u,branch-load-misses,LLC-store-misses,dTLB-load-misses,LLC-load-misses,dTLB-store-misses,cpi
231,46.44941797,755547783,362145,128520,5855,5609954,4369515,505539146,5580122,501,485827,123842,3236,0.669102811727792
232,46.649624483,790266081,235281,276494,6803,5625153,4540741,503313638,5751368,354,627259,281474,3613,0.636891358620768
233,46.849822305,779879541,234355,1587831,7526,4425696,5849684,506992845,4591112,464,648011,414827,30047,0.650091223511145
234,47.05001497,910536790,198434,482366,5161,4804540,4759194,504437772,4899294,9046,361428,500279,9000,0.554000428692178
235,47.250221973,875626294,195819,68152,3979,5493130,3643143,508174637,5546580,347,397272,59551,2668,0.58035561572572
236,47.450421539,838966270,208943,172100,9071,5579094,3698648,508304033,5549919,453,422652,126710,2708,0.605869450508422
237,47.650613155,820953609,189507,1424701,9118,4380493,4674691,495948732,4459967,537,501559,308393,28866,0.60411298100524
238,47.850816586,898440375,171831,349851,5509,5113045,3757344,502338309,5187496,435,365754,77442,2353,0.559122589520757
239,48.051006177,874333185,134432,2461752,4087,3755590,10733070,507244070,4800505,12799,381523,1482769,15744,0.580149625683028
240,48.25121298,898675962,156232,1860232,6165,4334261,14076276,507577575,4111626,156150,333336,3929627,35494,0.564805999562276
241,48.451455327,836983303,123094,3691048,4627,3031132,14551484,504098364,2863271,180747,332597,3472374,113669,0.602280072007601
242,48.651625386,703842288,86621,2929134,7102,3229453,15127666,493498616,3427524,76370,652286,2639267,72521,0.701149425679294
243,48.851799703,701354010,84848,1492252,6620,4839474,8345568,508683002,5338925,438,883961,710383,3042,0.725287080058186
244,49.052025026,684477116,86517,597659,6154,5001733,7489285,501766453,5034502,304,888383,537303,3276,0.733065344729509
245,49.252253706,718586278,80078,581565,5953,5057423,7783534,505070170,4288194,34897,676882,903177,28826,0.702866427404838
246,49.452484037,668676444,91016,975979,7136,4913421,7070777,500696865,4725205,353,887244,570292,14880,0.748787951920137
247,49.652697473,675903506,85378,1080732,7082,5232757,11175991,508405799,5154025,61298,876991,2741799,3362,0.752186953443618
248,49.852905308,633225483,94054,754288,8572,5401029,7098866,505031295,5436902,487,998413,741519,3587,0.79755364962152
249,50.053106152,604293526,77805,1231803,8619,5588437,10313375,506846458,5482403,22941,1010727,1797674,4110,0.838742161205943
250,50.25332745,646024404,82544,989756,8053,4772478,7185308,503715408,4882875,339,1013526,942958,4564,0.779715758230087
251,50.453525156,554419190,191001,1077679,6180,4686136,7151244,505211306,4624543,441,1002008,1049016,7076,0.911244262667026
252,50.653730851,647834712,72518,2169310,8145,4527394,12462540,505180126,5024216,913,1044665,1581874,4908,0.779797866095202
253,50.853952751,702014964,75718,1297362,7099,4589494,7347886,503926835,4708855,247,859772,704580,15520,0.717829192883131
254,51.054151446,620682982,82792,812152,8542,5219645,7187097,502610521,5348911,371,916194,717461,3537,0.809770100962749
255,51.254351628,602023470,83604,810216,8770,5405318,7345776,504078462,5027557,32140,920477,1131078,21730,0.83730699402799
256,51.45457328,627162228,88168,886976,7515,4988094,7299304,499171963,4903021,324,978934,900097,4220,0.795921598454427
257,51.654772953,633237411,78287,1011257,7299,4908617,6803628,504970776,4849006,397,1011854,971017,4479,0.797443055682002
258,51.854985127,619127173,93599,997383,7609,5078087,7034997,501744107,4820786,26384,903489,1247364,25032,0.810405565901402
259,52.055200338,645569095,81926,638942,7716,5562830,7582428,507933375,5503039,434,987985,706225,4473,0.786799397514529
260,52.255411899,599183955,75664,1227498,7525,5107222,13042376,499786900,5191683,94418,1008607,2821232,8824,0.834112622391566
261,52.455613483,583669627,87623,948197,7382,5499021,7297471,508901820,5543856,748,1110411,995991,14660,0.871900466391752
262,52.65580728,686864278,78913,1316137,7398,4765761,6955349,506319683,5026360,10364,995424,802688,5651,0.737146623018878
263,52.855989277,637821031,81047,810522,6984,5051937,8289712,505929734,5095687,365,1025902,803752,4907,0.793215822950811
264,53.056168323,668527782,80200,897836,7244,4489047,7321553,497217083,4572090,409,883626,934053,3634,0.743749319605688
265,53.256373518,626170845,90282,1834479,8023,4611215,9895205,506981622,5211293,309,1088483,1150698,3904,0.80965382858092
266,53.456560567,613717569,87190,1250881,7648,5038437,6994653,508025529,4793583,384,1037773,1001460,24727,0.827783910158844
267,53.656745681,642112816,69306,889408,6534,5150967,8408377,509421329,5042472,346,948304,879298,5411,0.793351754249988
268,53.856944958,626502001,81721,902678,7136,5104373,8810360,504080097,4875723,96992,862002,2238710,25230,0.804594552284598
269,54.057140206,594952127,73917,972176,7149,5175779,8149312,506302112,5156454,275,1048072,1043684,5428,0.850996389496058
270,54.25731274,630119711,82984,918708,8298,5089417,7350441,495721241,5038118,340,992664,877657,4366,0.786709624133627
271,54.457531922,635455009,97647,900135,9838,5326603,6998252,509024877,5371189,312,1039390,862903,4618,0.801039994634774
272,54.657719874,618950346,88588,1217175,8747,4884818,6812745,501391282,4657765,349,959312,851699,30144,0.810067051808385
273,54.857910989,663881624,89628,819752,6902,5053049,8249798,502534609,4939908,410,921051,889562,5398,0.756964179806851
274,55.058118221,675871529,82468,1334219,7847,4719825,9540604,506724039,4287226,61489,770633,1923227,36407,0.74973425755888
275,55.258286188,709667117,76619,1267185,6426,4780614,11239752,506644188,4228005,94695,715192,2519727,51276,0.713918083370911
276,55.458482172,673033893,87294,839547,7363,4841675,7179966,501627438,4936717,325,897658,763004,4219,0.745322699521167
277,55.658682238,616254742,86849,1036525,6798,4999397,9514675,492373831,4451382,67024,747775,2362157,37812,0.798977756182524
278,55.85887098,685274068,85071,1026881,7472,4993939,8185853,507363063,5140869,274,992385,839286,4190,0.740379778970419
279,56.059059927,757954309,114091,730060,6522,4210183,7647757,505984773,4195969,501,763172,833071,20312,0.667566325558022
280,56.259321702,632094543,91021,723456,7526,5413416,7827389,506872539,5347852,425,982653,733889,4907,0.801893553129441
281,56.459501544,672053073,91942,640763,7462,5318639,7113512,506249056,5268512,419,915329,646977,4138,0.753287316640244
282,56.659695619,676508143,153975,2679113,7252,3431297,14208174,506230383,3935969,122495,791626,1761403,47377,0.748299023800516
283,56.859957492,775809523,37487,8520161,5299,161678,34131112,491796569,164615,380579,232011,7976392,183462,0.633914065785449
284,57.060181571,775367861,103216,3862967,5233,2921645,21478535,495357573,2094783,224780,334270,5323660,130506,0.638867817349473
285,57.260393018,870138828,115905,48005,3230,5946941,5875412,508705658,5939104,32084,513686,980600,1997,0.584625856967275
286,57.460606186,814714420,209494,424129,3333,6110730,3853467,501816899,5972380,503,488252,141865,1843,0.615942085571531
287,57.660835286,819752278,113938,1929436,2828,5325885,10711986,508639350,6158394,17748,568965,1466221,850,0.620479337051626
288,57.861043207,795607828,128923,61952,3125,6212792,3403383,507266300,6138555,491,579411,38288,13504,0.637583344642506
289,58.06123878,801387131,87034,4177551,5335,3325786,17846079,505662768,2746797,274698,360207,4272491,116202,0.630984387494488
290,58.261453401,742869926,226147,135610,5221,6010716,3410934,502067528,5910108,496,528447,79021,1995,0.675848503793112
291,58.461652732,817155822,117849,821712,4192,5639251,9810742,509174600,5408950,91824,496881,2161887,36538,0.623105882980541
292,58.661854659,806506242,164614,116255,4889,5881219,4686054,505853940,5758308,600,482277,119942,2919,0.627216397911028
293,58.862068855,827274027,111222,686798,4607,5834043,6541283,509302722,6049860,650,501612,451337,3152,0.615639685736199
294,59.062272716,785775417,160003,98779,5530,6204278,5395584,508361762,6150534,509,588880,93132,2514,0.646955543532867
295,59.262474674,763725832,151849,1096004,5689,5469839,7409111,501935240,6043962,33058,581901,164421,18665,0.657219147197839
296,59.462697511,740070672,141118,1175406,5691,5713162,10203186,495824193,6104049,62289,568213,1576238,2562,0.669968709420767
297,59.662898792,894566217,115389,75471,3920,5478331,3679298,508642522,5451161,661,456251,67964,2186,0.56859124828766
298,59.863110153,935569688,117749,96688,3481,5144380,3465462,506587461,5116311,487,392174,84445,2817,0.541474854837323
299,60.064756735,813005547,127251,210997,5394,5854627,3855049,507926235,6014502,450,553195,181973,3415,0.624751254003437
300,60.264954676,755355216,128981,175998,5980,6317388,4953900,508330806,6421015,24025,630997,662876,2540,0.672969213996928
301,60.465157262,809219514,132806,156269,4859,5913513,5785034,504875311,5775530,383,584659,148133,1889,0.62390402389629
302,60.665366864,779791292,125878,85645,4760,6436603,4256526,510018498,6437188,485,594144,78998,2221,0.654044874868903
303,60.865559655,749976972,164888,133499,5562,5993549,4442764,506123271,5963994,465,552605,121686,2182,0.674851748648091
304,61.065757607,751201548,137708,162700,6463,6054629,6218388,508129718,6056877,644,654912,169742,2427,0.676422618341037
305,61.265980358,740525711,125729,931357,5118,5580578,7766385,503534013,6140956,17903,675578,730182,2909,0.679968305651443
306,61.466180634,800822152,112845,90104,4942,6455717,4895761,509620842,6591633,231,615068,101565,3080,0.63637205929838
307,61.666378419,736192007,115419,67942,4686,7201097,4325733,508647648,7113288,377,628807,109674,2899,0.690917102010862
308,61.866588642,699722812,120813,154003,5245,6937411,5820441,507855025,6901728,327,716636,130926,3249,0.725794580783226
309,62.066788057,660945974,232347,259032,6123,5979404,5484450,500179207,6079994,340,625641,218038,3371,0.756762620056447
310,62.266990587,798682276,137132,82720,4034,6409111,3811861,507103420,6461962,728,559185,112522,2598,0.634925095044929
311,62.467202608,755435016,128269,773796,4520,6096667,6962731,508752320,6504042,500,654808,185609,538,0.673456100425189
312,62.667405537,897488891,107412,82749,4695,5783273,2447622,506272979,5733149,597,410112,75053,2702,0.564099437972876
313,62.867611052,857417096,160271,981453,13605,4668554,5021617,493605838,4603855,15384,436788,176670,32775,0.57568928856534
314,63.067833958,940726133,118193,114171,4436,5203991,3046246,505621195,5163493,551,458556,128442,2425,0.537479694953898
315,63.268035659,865782687,126121,113926,4206,5328189,3670114,497358992,5228433,685,503561,116410,1863,0.574461697453647
316,63.468242198,784252204,128669,224489,6120,5821763,4016431,494769468,5769115,516,561690,142294,2937,0.630880557907874
317,63.668451608,745399769,212132,606344,5768,4823112,3888864,490720961,5070403,466,512656,187816,2390,0.658332590655793
318,63.868655614,827088304,134386,165633,5973,4946208,4027890,472589006,4960038,586,490481,182674,1501,0.571388815093195
319,64.068858757,846255707,115224,161594,5062,4857713,3496737,471575468,4977264,210,475339,142094,1792,0.557249379944211
320,64.26908676,833272591,111936,122411,3950,5274353,4041939,481438847,5310667,269,500007,120373,1653,0.577768730424976
321,64.469308992,759606258,122268,119102,3946,5589259,4186962,473402035,5618206,550,545196,129161,1383,0.623220293427335
322,64.66951321,713653075,140343,204509,5280,5625304,5550800,477046738,5764924,544,609585,204205,1605,0.668457482650096
323,64.869733299,695729749,203551,503033,4644,4317480,5881728,462249984,4346532,372,476479,188454,13184,0.664410260829597
324,65.069937842,718623750,120223,172483,5287,5706192,6460175,475121672,5658373,342,624173,240501,1642,0.66115498130976
325,65.270143411,766969735,115775,123373,4913,5645167,5178675,482118828,5728834,280,613252,165099,2107,0.628602154686065
326,65.470361898,809004736,114849,90747,4534,5885824,4835400,489239506,5689152,207,549121,79037,2376,0.60474244986373
327,65.670564773,682527003,110698,135242,4591,6099225,4657929,463608559,6100089,387,641313,115500,2157,0.679253065391172
328,65.870769337,672235541,146607,245750,6157,5559573,4931587,460950078,5647342,422,640512,264177,2633,0.685697274074951
329,66.071008516,771657140,120064,137804,4680,5515425,3612592,471275462,5474727,362,527098,135254,2524,0.610731680652887
330,66.271224409,656493154,255657,313677,5305,5152917,6718724,461255665,5188182,48462,495447,1082541,1751,0.702605445600732
331,66.471464613,761450284,121321,162435,3839,5207525,3297139,459641056,5270790,421,471630,135738,2394,0.603638957996633
332,66.671714459,836467732,114598,84667,2626,4958454,2227004,459357017,4979000,443,403228,90271,2677,0.549162865974129
333,66.871920066,819126791,109572,155976,2752,4948095,2630922,466008630,4806584,638,434365,57632,11568,0.568909032301447
334,67.072155615,758305908,105545,1919425,4887,2802415,8367513,464192774,1394343,186013,259413,1501404,132311,0.612144477713867
335,67.272401224,772285003,107332,2984196,5002,4269164,18347596,499278488,4063950,248888,406364,4187691,84438,0.646495122992826
336,67.472602466,753526596,278397,146130,5511,5702992,4679237,507899468,5610227,679,554695,155870,2590,0.674029915727089
337,67.672800571,804108829,122756,129823,3959,5998429,4443527,503560975,6048292,604,560053,101924,2873,0.626234853839666
338,67.873010327,809463783,121865,68044,4319,6218258,4687090,509754444,6257021,479,598527,67018,3368,0.629743361847234
339,68.073210432,827657283,141692,162717,5314,5737555,4212207,509106730,5641755,406,556822,145300,14407,0.615117803536564
340,68.273417768,821533004,130266,152006,4923,5909046,4440775,509799191,5939172,578,605941,131035,2530,0.620546208755844
341,68.473633066,761055560,118878,112413,4326,6764840,4555472,503275329,6756783,381,744318,113001,3212,0.66128592372415
342,68.673853768,773673819,140216,116302,4239,6579261,4236071,509481848,6592381,526,700034,132675,2856,0.65852279796481
343,68.874046005,719804966,207827,983261,5460,5381500,5099801,509466776,5415142,8802,541048,713555,2468,0.707784469494755
344,69.074249801,842092313,120132,921095,3796,5141088,3698066,504702311,4578681,17921,428936,99435,51336,0.599343211199697
345,69.274438664,835921545,129497,154588,3935,5819919,4061521,503079297,5821499,525,571628,133099,1849,0.60182597279509
346,69.474628445,832685383,136706,121169,5455,5893746,4100584,507028377,5850265,625,570476,195841,2374,0.608907502583121
347,69.674828178,787579632,133383,114394,5905,6344663,4010004,508909482,6376669,578,620479,111258,2489,0.646168922255724
348,69.875010179,821968008,141207,423354,5621,5904549,4990420,504642866,5998069,474,581563,192380,2987,0.613944656103939
349,70.075194874,749494898,218701,144356,5494,5596400,5326062,502373589,5577171,351,525306,113452,3346,0.670282866955553
350,70.275393804,785136991,123738,116026,3852,6164269,5707814,509444753,6150523,553,638303,182202,2944,0.6488609743774
351,70.475590748,805650635,122759,324570,3969,5908819,5516140,506335306,5882056,588,600200,255875,2648,0.628479993688579
352,70.675768374,773166160,135662,142039,4623,6464421,4786312,508372837,6468903,512,700367,152034,2045,0.65752080639432
353,70.875964151,762936707,131275,151682,4679,6385965,4116188,504883696,6542140,506,708769,133380,1795,0.661763539973441
354,71.076151574,807212223,148145,117645,6199,5916930,4499325,505949322,5933573,8743,608070,105164,8661,0.626786001975592
355,71.27633939,714254124,267071,202780,5890,5484128,6043890,504320254,5698725,331,638569,147594,2876,0.706079582958068
356,71.476520519,799151457,139320,427630,4310,5717649,6153222,503193013,5645724,53602,599470,715198,2182,0.629659132311386
357,71.676724192,821223775,130500,366458,4295,5816623,4711157,508542697,5960958,625,600029,210425,2031,0.619249846973804
358,71.876913843,807565760,147676,536805,6802,5578481,6714285,509354890,5402777,69380,608559,1342294,24929,0.63072868517853
359,72.077102648,804660499,133192,207426,3841,5674022,4419659,503350449,5653493,503,557186,152115,5307,0.625543877977785
360,72.277305881,842113950,142513,104757,4342,5810880,4234072,510239022,5680870,546,508147,118258,2661,0.605902588361112
361,72.477491914,801193590,113846,85379,3469,6389804,4508818,509239822,6325076,501,591397,88194,3370,0.635601468054681
362,72.677679404,714730509,260340,288048,5102,5675221,6407095,506652238,5657396,18698,585345,587118,1159,0.70887170985449
363,72.877878737,783242493,136732,87351,3184,6106171,4552467,507719506,6285997,628,674136,76740,1566,0.648227733476662
364,73.078066513,808416037,145192,103533,4032,6278154,4162406,510887354,6282653,650,646003,126559,2167,0.631960934243564
365,73.278255424,821677550,121824,57765,4028,6433696,3799855,512085507,6390277,613,585852,69877,1767,0.62321954275129
366,73.478454942,732197134,125711,874380,3065,5794376,5491129,501277188,5632545,562,675489,108576,12664,0.684620527345577
367,73.678643118,760736681,141667,132409,4578,6642649,4493237,512057448,6706637,466,659627,138188,2272,0.673107345536293
